address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
Комендантский просп. 9К2,1.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,60.005459,30.263398,176.0,Versailles,4.0,1359788285.0
Страстной б-р 4К3,1.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.764987,37.608472,177.0,Пурга,4.0,1282085350.0
Маяковскай 71,4.0,61.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.681373,20.482882,178.0,Подводная лодка,4.0,1481460952.0
Марата 23,0.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.927874,30.352537,179.0,Barry White,4.0,
Бекетова 73а,3.0,95.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.293857,44.03051,180.0,Звезда,4.0,1399892566.0
Лесная 23,5.0,123.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,53.213078,50.125984,181.0,Леди-Рай,4.0,1445445356.0
осковский просп 37,4.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.767438,49.183867,182.0,Банзай,4.0,1393077272.0
Средний просп. В.О. ,0.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.938725,30.263496,183.0,Dance jazz-hall,4.0,1349473207.0
Болотная наб. 9а,8.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.740841,37.611212,184.0,Элизиум,4.0,1385848680.0
Ворошиловский просп. 12,1.0,119.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,47.219936,39.720259,185.0,Тема,4.0,1336629565.0
Невский 2а,20.0,1463.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.996198,37.21696,186.0,Bell Pub,4.0,1465678951.0
Максима Горького 87,2.0,99.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.028068,82.928604,187.0,Оскар,4.0,1350639907.0
3-я Советская 7,1.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.932117,30.369471,188.0,Галар «Кампот»,4.0,1312373961.0
Невский просп. 7К9,10.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.936544,30.313829,189.0,Celebrity,4.0,1356192071.0
Енисейская 5К2,4.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.858902,37.659578,190.0,Sharhouse,4.0,1420375617.0
Мориса Тереза просп ,1.0,119.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,47.227163,39.744968,191.0,Stereo Пляж,4.0,1438717729.0
Болдина ,6.0,146.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.17847,37.573744,192.0,Корона,4.0,1441484463.0
Шолохова 316,16.0,119.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,47.269994,39.824239,193.0,Zoloto,4.0,1485015671.0
Моховая 11,169.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.756184,37.61132,194.0,Дума,4.0,1485188800.0
Садовая 28-30,7.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.928077,30.327645,195.0,Черт Побери!,4.0,1485482927.0
Сельскохозяйственная 15К3,0.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.836686,37.638144,196.0,Сирена,4.0,1381481809.0
Лесная 43,8.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.780709,37.590506,197.0,Поляна,4.0,1369935530.0
Чапаева 5,16.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.958989,30.332747,198.0,Baranka,4.0,1355643966.0
Новослободская 36К1,13.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.784703,37.59648,199.0,New York Bar & Lounge,4.0,1391200362.0
Заневский просп. 38,7.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.933,30.431427,200.0,Las Vegas,4.0,1481914239.0
Покровка 17,215.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.759653,37.645258,201.0,Cuba Libre,4.0,1485662302.0
Рубинштейна 13,45.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.929538,30.343509,202.0,Terminal,4.0,1427619600.0
Белинского 9,3.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.937756,30.346402,203.0,Et Cetera,4.0,1344621614.0
наб. канала Грибоедова 7,152.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.938982,30.327281,204.0,Акакао,4.0,1489268549.0
Красная 64,162.0,72.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,45.026616,38.971405,205.0,Сахар,4.0,1488706839.0
В. Красносельская 44а,2.0,10.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,48.808495,44.767952,206.0,Sweet Life,4.0,1423380883.0
Ниж.Сусальный пер. 5,1.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.761338,37.663033,207.0,Aura,4.0,1395698910.0
Ленина 8,0.0,57.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,52.28858,104.278423,208.0,Амстердам,4.0,
Рождественская 20,103.0,95.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.328414,43.990311,209.0,Shizgara,4.0,1489662929.0
Стасова 182,3.0,72.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,45.02982,39.046181,210.0,Улетов и Ко,4.0,1482413284.0
Коломенская 4,2.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.925922,30.355592,211.0,Киса,4.0,1351272633.0
Санкт-петербургское ш. 14,0.0,112.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,61.760043,34.438345,212.0,Улетай,4.0,1372967162.0
В.Первомайская 22К47,18.0,146.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.039296,38.258098,213.0,Nova,4.0,1391106292.0
Беговая ,0.0,146.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.193845,37.619003,214.0,Плетенка,4.0,
Менделеева 160,0.0,151.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.710402,55.966399,215.0,О2,4.0,1378032041.0
Льва Толстого 18б,9.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.735241,37.585368,216.0,Vodka Bar,4.0,1413094972.0
Лиговский просп. 50,11.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.925302,30.358064,217.0,Пьяная груша,4.0,1424124397.0
просп. Художников ,8.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,60.043296,30.349744,218.0,Вотель-Шале,4.0,1354149180.0
Большевистская 88,17.0,110.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,58.009773,56.241948,219.0,Абырвалг,4.0,1473867540.0
Грина 11б,7.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.566909,37.566656,220.0,Индиго,4.0,1420140995.0
Дербеневская 20,22.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.721594,37.647738,221.0,One Rock,4.0,1437300652.0
Кронштадтский б-р 9К3,7.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.84262,37.489401,222.0,Майер,4.0,1431688834.0
Садовая 12,3.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.935015,30.336116,223.0,BarBar,4.0,1349535443.0
Олимпийский просп. 16К1,3.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.78116,37.626471,224.0,Удар,4.0,1370455079.0
Чистопрудный б-р 25,3.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.760104,37.646875,225.0,Рублев,4.0,1468615210.0
2-я Фрунзенская ,0.0,133.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,43.582795,39.722321,226.0,Плотформа,4.0,1440867558.0
Юных Ленинцев 52,7.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.699786,37.76548,227.0,Visota,4.0,1455452772.0
Верности 9,30.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,60.007582,30.398594,228.0,Моцарт,4.0,1465074682.0
Бебеля 17,3.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.844235,60.561551,229.0,Нирвана,4.0,1489480550.0
Московский просп. 9,5.0,42.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,51.684999,39.182815,230.0,Пульс,4.0,1355599196.0
пересечение Университетской наб. и 1-й линии В.О. ,12.0,99.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,54.971636,82.881874,231.0,Sky City,4.0,1385817062.0
Тельмана 19,6.0,78.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,52.620084,39.592806,232.0,Солярис,4.0,1394281516.0
Смоленский б-р 7К1,2.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.73999,37.58438,233.0,JazzLife,4.0,1346087218.0
Левобережная 69,4.0,119.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,47.203917,39.76951,234.0,Загородный клуб «Калифорния SUN»,4.0,1438176665.0
Бакунинская К2,8.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.773191,37.679394,235.0,G-Lounge,4.0,1384041935.0
Садовая 28К13,3.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.930146,30.327636,236.0,City Сlub,4.0,1384806695.0
Лиговский просп. 53,91.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.929136,30.359379,237.0,Fish Fabrique,4.0,1488733299.0
Садовая К13,8.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.935051,30.335074,238.0,Money Honey,4.0,1458504857.0
Лиговский просп. 174,35.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.920785,30.355071,239.0,Метро,4.0,1489080402.0
Санкт-Петербургскийский просп. ,15.0,1463.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.984562,37.16015,240.0,Дебаркадер,4.0,1389635571.0
Б.Морская 46,1.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.93163,30.306418,241.0,Buddha Bar.spb,4.0,1442125441.0
Маяковская 54,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.898082,60.592408,242.0,Миллениум,4.0,1352567513.0
угол Кронверкского просп. и Крестьянского пер. 42,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.778164,60.640495,243.0,От заката до рассвета,4.0,
Толмачева 18,4.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.839651,60.609616,244.0,Мастер и Маргарита,4.0,1400862739.0
Литейный просп. 33,22.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.941042,30.347291,245.0,Jimi Hendrix Blues Club,4.0,1489084865.0
Бажова 75а,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.844284,60.626145,246.0,Золотой скорпион,4.0,1342158919.0
Зеленоградская 9,1.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.848798,60.61223,247.0,Атмосфера,4.0,1345134075.0
Высоцкого 14,10.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.841374,60.681045,248.0,Carabas,4.0,1473522646.0
Дзержинского ,6.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.84484,60.605892,249.0,Эльдорадо,4.0,1417534589.0
Вознесенский просп. 46,4.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.920754,30.308655,250.0,Луна,4.0,1352575126.0
Фурманова 109,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.813242,60.593486,251.0,Провокация,4.0,1409049751.0
Московская 29,1.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.837391,60.582338,252.0,Five,4.0,1344821686.0
Челюскинцев ,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.849704,60.592165,253.0,Пятый океан,4.0,
ул. 8 Марта 43,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.825936,60.604989,254.0,Антрэ,4.0,1323754052.0
Толмачева 18,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.839651,60.609516,255.0,Moloko,4.0,1462569299.0
Высоцкого 22,2.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.841443,60.686542,256.0,Novelty Club,4.0,1432052939.0
Пушкина 2,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.835835,60.609826,257.0,Pushkina2,4.0,1344636700.0
ул. 8 Марта 5,61.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.839577,60.598714,258.0,Пушкин Bar & Basement,4.0,1489347799.0
Вайнера 40,6.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.831403,60.595588,259.0,DaBar,4.0,1389114390.0
ул. 8 Марта 212,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.78597,60.605295,260.0,Империя страсти,4.0,1380360814.0
Первомайская 74,30.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.844589,60.63859,261.0,Метрополия,4.0,1489073810.0
д. Жуковка 13а,1.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.834461,60.676832,262.0,DJ Pub,4.0,1419837172.0
Зеленоградская 9,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.848841,60.612155,263.0,Сети,4.0,
Кантемировская 14К10,1.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.792969,49.113735,264.0,El Macho,4.0,1352289357.0
Баумана ,0.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.792893,49.110453,265.0,Три мушкетера,4.0,
Правобулачная 47а,3.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.786793,49.122893,266.0,Сахара,4.0,1414774654.0
Автозаводская 1,1.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.825386,49.043792,267.0,Мурена,4.0,1412944292.0
Московская 1а,1.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.793865,49.103509,268.0,Le Chat,4.0,1335295103.0
Парижской Коммуны 25К39,0.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.781124,49.112582,269.0,Red Fox,4.0,1347121338.0
Автозаводская 5,11.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.824111,49.046469,270.0,Центр клубной жизни,4.0,1472487835.0
просп. Ленина ,1.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.839774,60.615022,271.0,Желтая подводная лодка,4.0,1417302625.0
Тухачевского 13,1.0,134.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,45.014581,41.917412,272.0,Нил,4.0,1352378451.0
Сибирский тракт 34б,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.818558,60.66651,273.0,Небо,4.0,1414159747.0
Уральская ,0.0,49.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,56.858179,60.60105,274.0,Альбион,4.0,
Доваторцев 30б,6.0,134.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,45.026132,41.937023,275.0,Дорис,4.0,1484651790.0
Хрущевский Вал 1,3.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.786812,49.122868,276.0,51 Штат,4.0,1415405824.0
Ленина 293а,4.0,134.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,45.038426,41.949985,277.0,Z-клуб,4.0,1482749892.0
Пушкина 29а,3.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.792281,49.124529,278.0,Doctor Club,4.0,1357082029.0
Пушкина 17,7.0,60.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.788895,49.123392,279.0,Арена,4.0,1459817602.0
просп. Академика Сахарова 14,59.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.769135,37.643076,280.0,Каприз,4.0,1449885678.0
Буркова 17,0.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.962382,33.078664,281.0,Пирамида,4.0,1324162308.0
просп. Ленина 82,0.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.971345,33.077471,282.0,Планета,4.0,
Вавилова 69,7.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.68296,37.55151,283.0,Бакара,4.0,1395902600.0
Сходненская 2а,2.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.996249,33.09518,284.0,Рандеву,4.0,1414184052.0
М.Сухаревская 1,0.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.975005,33.080586,285.0,Седьмой континент,4.0,
Кольский просп. 27,1.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.944536,33.099226,286.0,Сфера,4.0,1415484449.0
Волгоградскийпросп. 2а,1.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.935755,33.117785,287.0,The Club,4.0,1335758681.0
Кольский просп. 130,30.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.921997,33.104203,288.0,Бриллиантовая рука,4.0,1484428326.0
Книповича 17,12.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.959655,33.077756,289.0,Ледокол,4.0,1461349301.0
Ниж.Первомайская 22,6.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.911082,33.085455,290.0,Гольфстрим,4.0,1488139793.0
Воровского 5К23,32.0,87.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,68.969817,33.072465,291.0,М-клуб,4.0,1483578911.0
Локомотивный ,117.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.981802,30.293347,292.0,Zimaleto,4.0,1478990563.0
Даниловская наб. 201,2.0,6154.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,53.529701,33.732786,293.0,Le Bateau Ivre,4.0,1348835206.0
Потаповский пер. 5К2,8.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.761674,37.640632,294.0,Louvre,4.0,1399915185.0
пер. Гривцова 11,10.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.927513,30.316174,295.0,Бардак,4.0,1382348673.0
Славянская пл. 2К1,17.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.75357,37.635148,296.0,"Sorry, Babushka",4.0,1401891819.0
корп. 532 7,0.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.787725,37.616036,297.0,In Time,4.0,1353095035.0
Ярцевская 25а,6.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.740999,37.415505,298.0,Юрта,4.0,1396353977.0
Казакова 8,6.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.76247,37.66026,299.0,Ikra,4.0,1399717554.0
М.Кисловский пер. 6,4.0,1.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,55.754735,37.603478,300.0,Подмосковье,4.0,1453722182.0
Стремянная 16,0.0,2.0,1.0,1280741941.0,https://vk.com/images/places/clubs.png,59.931093,30.352286,301.0,Жажда,4.0,1345882473.0
